,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
25,7,84.65316182251055,100191.0,0.7471945043184229,0.05,1.0,0.5,0.4244706652320306,0.04423205049256845,,,,0.5995083430406063,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
26,18,84.65316182251055,100191.0,0.515895609858363,0.05,1.0,0.5,0.3131765792289938,0.04423222032801306,,,,0.5995085536519511,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
27,3,84.65316182252427,100191.0,0.7218973852579462,0.05,1.0,0.5,0.12691519873604473,0.04423220626401248,,,,0.5995090562493023,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
28,1,84.65316182252896,100191.0,0.38783687306448666,0.05,1.0,0.5,0.5176918772893014,0.04423222489197868,,,,0.5995085436521777,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
29,23,84.6531618225314,100191.0,0.7810230076374158,0.05,1.0,0.5,0.6443268112108509,0.044232228587111136,,,,0.5995085721427285,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
30,46,84.65316182253702,100191.0,0.5675839292134234,0.05,1.0,0.5,0.18644330036054346,0.04423213872920344,,,,0.5995080945471054,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
31,34,84.65316182257475,100191.0,0.3408313550046661,0.05,1.0,0.5,0.9784958102597976,0.04423202969676796,,,,0.5995081107551405,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
32,11,84.6531618225806,100191.0,0.8189047389342582,0.05,1.0,0.5,0.4947756956249295,0.04423207782510469,,,,0.5995087734454123,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
33,37,84.65316182258177,100191.0,0.30274869259882264,0.05,1.0,0.5,0.4761884440651664,0.04423205179524939,,,,0.5995085983355618,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
34,21,84.65316182258955,100191.0,0.07406269056696567,0.05,1.0,0.5,0.8936718478655016,0.04423210915277338,,,,0.5995089405344474,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
35,29,84.65316182259616,100191.0,0.6252224679948134,0.05,1.0,0.5,0.16243406911140498,0.044232026496032736,,,,0.5995083629082247,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
36,16,84.65316182265204,100191.0,0.09985727929905884,0.05,1.0,0.5,0.8748624747816323,0.044232005322587364,,,,0.5995081314647409,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
37,36,84.65316182266328,100191.0,0.9769997083356109,0.05,1.0,0.5,0.5370106722689179,0.04423203343839149,,,,0.5995086008617172,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
38,22,84.65316182269521,100191.0,0.7007441585550347,0.05,1.0,0.5,0.02427436029023511,0.044232152120107116,,,,0.5995092068339452,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
39,5,84.6531618228667,100191.0,0.5600618695477328,0.05,1.0,0.5,0.1006140430446032,0.044232250354051456,,,,0.5995082203506888,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
40,38,160.15402324801875,100191.0,0.450599018624787,0.05,1.0,0.5,0.8508686789625922,0.09956783171341983,,,,1.1893501519207144,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
41,2,160.24858186832398,100191.0,0.7833646911721579,0.05,1.0,0.5,0.6590369755882818,0.0769576730666751,,,,1.024787762989572,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
42,20,160.30276749030637,100191.0,0.6235380609062816,0.05,1.0,0.5,0.5909481380550996,0.08047500141596453,,,,1.0259224538015967,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
43,48,161.87464640441516,100191.0,0.7509888699165256,0.05,1.0,0.5,0.6024394931289729,0.08019226037877439,,,,1.0303039547383426,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
44,9,,100191.0,0.7607287229268582,0.05,1.0,0.5,0.9154103879349564,inf,,,,inf,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
45,15,,100191.0,0.6918765885938899,0.05,1.0,0.5,0.9822519346506896,inf,,,,inf,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
46,25,,100191.0,0.9936639398331132,0.05,1.0,0.5,0.7691507802547172,inf,,,,inf,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
