,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
37,42,123.1707278350348,311479.0,0.4367688040114962,1.0,0.5,0.00532565233284656,,,LearningParams_Fit_alpha_Fix_beta-exp_
38,13,123.17072783510707,311479.0,0.4277186373360869,1.0,0.5,0.0053262509144582715,,,LearningParams_Fit_alpha_Fix_beta-exp_
39,47,123.17072783527708,311479.0,0.8911556399681386,1.0,0.5,0.005325639440819225,,,LearningParams_Fit_alpha_Fix_beta-exp_
40,44,123.1707278352899,311479.0,0.279966162979461,1.0,0.5,0.005326260559124196,,,LearningParams_Fit_alpha_Fix_beta-exp_
41,14,123.17072783565209,311479.0,0.9074821544583842,1.0,0.5,0.005326278849980632,,,LearningParams_Fit_alpha_Fix_beta-exp_
42,40,123.17072783588036,311479.0,0.2873898674606813,1.0,0.5,0.005326289871486674,,,LearningParams_Fit_alpha_Fix_beta-exp_
43,17,123.17072783588694,311479.0,0.11546168080237472,1.0,0.5,0.005326290182521486,,,LearningParams_Fit_alpha_Fix_beta-exp_
44,9,123.17072783599579,311479.0,0.5698075238752004,1.0,0.5,0.005326295305264886,,,LearningParams_Fit_alpha_Fix_beta-exp_
45,6,123.1707278361079,311479.0,0.9349543103813891,1.0,0.5,0.005325598816914922,,,LearningParams_Fit_alpha_Fix_beta-exp_
46,41,123.17072783676257,311479.0,0.29749108973262217,1.0,0.5,0.005325569861973759,,,LearningParams_Fit_alpha_Fix_beta-exp_
47,21,123.17072783683314,311479.0,0.03724350680504007,1.0,0.5,0.0053255668788358594,,,LearningParams_Fit_alpha_Fix_beta-exp_
48,34,123.17072783812321,311479.0,0.5904429467495761,1.0,0.5,0.005326383516210936,,,LearningParams_Fit_alpha_Fix_beta-exp_
49,49,123.17072783821492,311479.0,0.6386207337554404,1.0,0.5,0.005326386918192095,,,LearningParams_Fit_alpha_Fix_beta-exp_
0,31,110.21161448075495,200133.0,0.3234599464234885,1.0,0.5,0.02326349047046586,,,LearningParams_Fit_alpha_Fix_beta-exp_
1,34,110.21161448076151,200133.0,0.7494249494440403,1.0,0.5,0.023263437590047988,,,LearningParams_Fit_alpha_Fix_beta-exp_
2,45,110.2116144807704,200133.0,0.00021572046366513664,1.0,0.5,0.023263429626938226,,,LearningParams_Fit_alpha_Fix_beta-exp_
3,49,110.21161448077305,200133.0,0.4942431992855265,1.0,0.5,0.023263427686096957,,,LearningParams_Fit_alpha_Fix_beta-exp_
4,24,110.21161448077818,200133.0,0.7056824966952439,1.0,0.5,0.02326342391945176,,,LearningParams_Fit_alpha_Fix_beta-exp_
5,30,110.21161448079836,200133.0,0.9469554572952976,1.0,0.5,0.023263523654867998,,,LearningParams_Fit_alpha_Fix_beta-exp_
6,35,110.2116144808076,200133.0,0.18624008701443107,1.0,0.5,0.023263528447228114,,,LearningParams_Fit_alpha_Fix_beta-exp_
7,47,110.21161448081206,200133.0,0.8893159185163059,1.0,0.5,0.02326353065350791,,,LearningParams_Fit_alpha_Fix_beta-exp_
8,38,110.21161448081385,200133.0,0.7161775654585144,1.0,0.5,0.02326353151471067,,,LearningParams_Fit_alpha_Fix_beta-exp_
