,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5555555555555556,3967259,100003,0.05,2.0,0.0032738090566685127,1.0,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4444444444444444,3967259,100003,2.0,0.9764334338404174,0.3308908719344431,1.0,0.00021739811411520475,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4444444444444444,7799010,100109,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,7799010,100109,2.0,2.0,5.177935533387289e-05,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5111111111111111,7799010,100109,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.37777777777777777,7799010,100109,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.8666666666666667,5725555,411256,0.1033911509316464,0.05,15.0,1.0,0.0041627735876954095,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,5725555,411256,0.05,0.0702827515784937,1.895448725174284,1.0,0.08470581688024381,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4444444444444444,5725555,411256,0.0580734374101896,0.05,0.2990952394356591,1.0,0.3023820173133432,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,5725555,411256,0.050803143956866484,0.05,0.2151175433491149,1.0,2.0134212540650007,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.7777777777777778,3754866,200156,0.05,0.06313514480244388,0.0671030838274098,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3555555555555556,3754866,200156,0.05,0.05,0.08655197062076972,1.0,0.1774587984552158,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
